Invoice Date,Product,Region,Retailer,Sales Method,State,Price per Unit,Total Sales,Units Sold
2020-12-05,Men's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,1250,25
2020-12-06,Women's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,50,750,15
2020-12-07,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,625,13
2020-12-08,Men's Apparel,Midwest,Foot Locker,Outlet,Illinois,60,750,13
2020-12-09,Women's Apparel,Midwest,Foot Locker,Outlet,Illinois,65,1625,25
2020-12-10,Men's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,60,2400,40
2020-12-11,Men's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,1250,25
2020-12-12,Women's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,50,975,20
2020-12-13,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,875,18
2020-12-14,Men's Apparel,Midwest,Foot Locker,Outlet,Illinois,60,900,15
2020-12-15,Women's Apparel,Midwest,Foot Locker,Outlet,Illinois,65,1625,25
2020-12-16,Men's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,60,3000,50
2020-12-17,Men's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,1500,30
2020-12-18,Women's Street Footwear,Midwest,Foot Locker,Outlet,Illinois,50,1250,25
2020-12-19,Women's Athletic Footwear,Midwest,Foot Locker,Outlet,Illinois,50,1000,20
2020-12-20,Men's Apparel,Midwest,Foot Locker,Outlet,Illinois,60,1200,20
2020-12-21,Women's Apparel,Midwest,Foot Locker,Outlet,Illinois,65,1950,30
2020-12-22,Men's Street Footwear,Midwest,Sports Direct,Outlet,Illinois,20,1450,73
2020-12-23,Men's Athletic Footwear,Midwest,Sports Direct,Outlet,Illinois,30,2175,73
2020-12-24,Women's Street Footwear,Midwest,Sports Direct,Outlet,Illinois,30,1575,53
2020-12-25,Women's Athletic Footwear,Midwest,Sports Direct,Outlet,Illinois,35,1838,53
2020-12-26,Men's Apparel,South,Sports Direct,Outlet,Texas,40,1500,38
2020-12-27,Women's Apparel,South,Sports Direct,Outlet,Texas,35,1838,53
2020-12-28,Men's Street Footwear,South,Sports Direct,Outlet,Texas,25,1688,68
2020-12-29,Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,35,2275,65
2020-12-30,Women's Street Footwear,South,Sports Direct,Outlet,Texas,35,1663,48
2020-12-31,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,35,1488,43
2021-01-01,Men's Apparel,South,Sports Direct,Outlet,Texas,40,1200,30
2021-01-02,Women's Apparel,South,Sports Direct,Outlet,Texas,35,1750,50
2021-01-03,Men's Street Footwear,South,Sports Direct,Outlet,Texas,30,2025,68
2021-01-04,Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,40,2700,68
2021-01-05,Women's Street Footwear,South,Sports Direct,Outlet,Texas,30,1500,50
2021-01-06,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,35,1400,40
2021-01-07,Men's Apparel,South,Sports Direct,Outlet,Texas,40,1200,30
2021-01-08,Women's Apparel,South,Sports Direct,Outlet,Texas,35,1575,45
2021-01-09,Men's Street Footwear,South,Sports Direct,Outlet,Texas,20,1400,70
2021-01-10,Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,30,2100,70
2021-01-11,Women's Street Footwear,South,Sports Direct,Outlet,Texas,25,1313,53
2021-01-12,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,30,1275,43
2021-01-13,Men's Apparel,South,Sports Direct,Outlet,Texas,35,1138,33
2021-01-14,Women's Apparel,South,Sports Direct,Outlet,Texas,30,1800,60
2021-01-15,Men's Street Footwear,South,Sports Direct,Outlet,Texas,20,1500,75
2021-01-16,Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,30,2325,78
2021-01-17,Women's Street Footwear,South,Sports Direct,Outlet,Texas,25,1563,63
2021-01-18,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,35,1925,55
2021-01-19,Men's Apparel,South,Sports Direct,Outlet,Texas,50,2250,45
2021-01-20,Women's Apparel,South,Sports Direct,Outlet,Texas,45,3600,80
2021-01-21,Men's Street Footwear,South,Sports Direct,Outlet,Texas,45,3600,80
2021-01-22,Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,50,4000,80
2021-01-23,Women's Street Footwear,South,Sports Direct,Outlet,Texas,45,2925,65
2021-01-24,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,45,2700,60
2021-01-25,Men's Apparel,South,Sports Direct,Outlet,Texas,50,2500,50
2021-01-26,Women's Apparel,South,Sports Direct,Outlet,Texas,55,4813,88
2021-01-27,Men's Street Footwear,South,Sports Direct,Outlet,Texas,45,3713,83
2021-01-28,Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,50,4125,83
2021-01-29,Women's Street Footwear,South,Sports Direct,Outlet,Texas,45,4388,98
2021-01-30,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,45,2588,58
2021-01-31,Men's Apparel,South,Sports Direct,Outlet,Texas,50,2875,58
2021-02-01,Women's Apparel,South,Sports Direct,Outlet,Texas,60,5100,85
2021-02-02,Men's Street Footwear,South,Sports Direct,Outlet,Texas,50,4000,80
2021-02-03,Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,55,4400,80
2021-02-04,Women's Street Footwear,South,Sports Direct,Outlet,Texas,50,4875,98
2021-02-05,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,50,2625,53
2021-02-06,Men's Apparel,South,Sports Direct,Outlet,Texas,55,2888,53
2021-02-07,Women's Apparel,South,Sports Direct,Outlet,Texas,60,4650,78
2021-02-08,Men's Street Footwear,South,Sports Direct,Outlet,Texas,55,3988,73
2021-02-09,Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,55,3713,68
2021-02-10,Women's Street Footwear,South,Sports Direct,Outlet,Texas,60,4350,73
2021-02-11,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,60,2700,45
2021-02-12,Men's Apparel,South,Sports Direct,Outlet,Texas,55,2475,45
2021-02-13,Women's Apparel,South,Sports Direct,Outlet,Texas,50,3375,68
2021-02-14,Men's Street Footwear,South,Sports Direct,Outlet,Texas,40,2500,63
2021-02-15,Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,40,2500,63
2021-02-16,Women's Street Footwear,South,Sports Direct,Outlet,Texas,45,2588,58
2021-02-17,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,45,1913,43
2021-02-18,Men's Apparel,South,Sports Direct,Outlet,Texas,40,1600,40
2021-02-19,Women's Apparel,South,Sports Direct,Outlet,Texas,50,2875,58
2021-02-20,Men's Street Footwear,South,Sports Direct,Outlet,Texas,40,2900,73
2021-02-21,Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,40,2900,73
2021-02-22,Women's Street Footwear,South,Sports Direct,Outlet,Texas,65,4225,65
2021-02-23,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,65,3250,50
2021-02-24,Men's Apparel,South,Sports Direct,Outlet,Texas,60,2850,48
2021-02-25,Women's Apparel,South,Sports Direct,Outlet,Texas,70,4725,68
2021-02-26,Men's Street Footwear,South,Sports Direct,Outlet,Texas,60,4950,83
2021-02-27,Men's Athletic Footwear,South,Sports Direct,Outlet,Texas,60,4950,83
2021-02-28,Women's Street Footwear,South,Sports Direct,Outlet,Texas,65,4713,73
2021-03-01,Women's Athletic Footwear,South,Sports Direct,Outlet,Texas,65,3738,58
2021-03-02,Men's Apparel,South,Sports Direct,Outlet,Texas,60,3150,53
2021-03-03,Women's Apparel,South,Sports Direct,Outlet,Texas,70,5425,78
2021-03-04,Men's Street Footwear,South,Foot Locker,Outlet,Texas,45,1913,43
2021-03-05,Men's Athletic Footwear,South,Foot Locker,Outlet,Texas,45,1013,23
2021-03-06,Women's Street Footwear,South,Foot Locker,Outlet,Texas,35,788,23
2021-03-07,Women's Athletic Footwear,South,Foot Locker,Outlet,Texas,40,300,8
2021-03-08,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,55,688,13
2021-03-09,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,45,1013,23
2021-03-10,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,2138,48
2021-03-11,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,563,13
2021-03-12,Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,35,613,18
2021-03-13,Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,40,200,5
2021-03-14,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,55,688,13
2021-03-15,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,45,1013,23
2021-03-16,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,2225,45
2021-03-17,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,750,15
2021-03-18,Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,40,700,18
2021-03-19,Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,113,3
2021-03-20,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,60,450,8
2021-03-21,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,50,875,18
2021-03-22,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,2250,45
2021-03-23,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,750,15
2021-03-24,Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,40,600,15
2021-03-25,Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,338,8
2021-03-26,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,60,450,8
2021-03-27,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,50,1000,20
2021-03-28,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,2820,47
2021-03-29,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,1050,18
2021-03-30,Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,825,15
2021-03-31,Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,550,10
2021-04-01,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,65,813,13
2021-04-02,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,1750,25
2021-04-03,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,65,3250,50
2021-04-04,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,1500,25
2021-04-05,Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,963,18
2021-04-06,Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,825,15
2021-04-07,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,65,975,15
2021-04-08,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,2100,30
2021-04-09,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,65,3250,50
2021-04-10,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,1800,30
2021-04-11,Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,1238,23
2021-04-12,Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,963,18
2021-04-13,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,65,1300,20
2021-04-14,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,2625,38
2021-04-15,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,65,3413,53
2021-04-16,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,1800,30
2021-04-17,Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,1238,23
2021-04-18,Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,55,1100,20
2021-04-19,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,65,1138,18
2021-04-20,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,2450,35
2021-04-21,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,65,3088,48
2021-04-22,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,1375,28
2021-04-23,Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,900,20
2021-04-24,Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,45,788,18
2021-04-25,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,55,688,13
2021-04-26,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,60,1350,23
2021-04-27,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,2400,40
2021-04-28,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,1125,23
2021-04-29,Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,625,13
2021-04-30,Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,50,500,10
2021-05-01,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,60,600,10
2021-05-02,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,65,1463,23
2021-05-03,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,70,2625,38
2021-05-04,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,1200,20
2021-05-05,Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,1170,20
2021-05-06,Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,1050,18
2021-05-07,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,1050,15
2021-05-08,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,75,1875,25
2021-05-09,Men's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,70,3325,48
2021-05-10,Men's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,1650,28
2021-05-11,Women's Street Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,1350,23
2021-05-12,Women's Athletic Footwear,Northeast,Foot Locker,Outlet,Pennsylvania,60,1050,18
2021-05-13,Men's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,70,1225,18
2021-05-14,Women's Apparel,Northeast,Foot Locker,Outlet,Pennsylvania,75,2063,28
2021-05-15,Men's Street Footwear,Northeast,West Gear,Outlet,Pennsylvania,35,1575,45
2021-05-16,Men's Athletic Footwear,Northeast,West Gear,Outlet,Pennsylvania,45,2025,45
2021-05-17,Women's Street Footwear,Northeast,West Gear,Outlet,Pennsylvania,45,2025,45
2021-05-18,Women's Athletic Footwear,Northeast,West Gear,Outlet,Pennsylvania,45,1350,30
2021-05-19,Men's Apparel,West,West Gear,Outlet,Nevada,50,1250,25
2021-05-20,Women's Apparel,West,West Gear,Outlet,Nevada,45,2138,48
2021-05-21,Men's Street Footwear,West,West Gear,Outlet,Nevada,35,1838,53
2021-05-22,Men's Athletic Footwear,West,West Gear,Outlet,Nevada,45,1913,43
2021-05-23,Women's Street Footwear,West,West Gear,Outlet,Nevada,45,1913,43
2021-05-24,Women's Athletic Footwear,West,West Gear,Outlet,Nevada,45,1238,28
2021-05-25,Men's Apparel,West,West Gear,Outlet,Nevada,50,1000,20
2021-05-26,Women's Apparel,West,West Gear,Outlet,Nevada,45,1800,40
2021-05-27,Men's Street Footwear,West,West Gear,Outlet,Nevada,45,2475,55
2021-05-28,Men's Athletic Footwear,West,West Gear,Outlet,Nevada,55,2200,40
2021-05-29,Women's Street Footwear,West,West Gear,Outlet,Nevada,55,2200,40
2021-05-30,Women's Athletic Footwear,West,West Gear,Outlet,Nevada,55,1650,30
2021-05-31,Men's Apparel,West,West Gear,Outlet,Nevada,60,1050,18
2021-06-01,Women's Apparel,West,West Gear,Outlet,Nevada,55,2063,38
2021-06-02,Men's Street Footwear,West,West Gear,Outlet,Nevada,60,3300,55
2021-06-03,Men's Athletic Footwear,West,West Gear,Outlet,Nevada,65,2275,35
2021-06-04,Women's Street Footwear,West,West Gear,Outlet,Nevada,65,2600,40
2021-06-05,Women's Athletic Footwear,West,West Gear,Outlet,Nevada,60,1800,30
2021-06-06,Men's Apparel,West,West Gear,Outlet,Nevada,65,1300,20
2021-06-07,Women's Apparel,West,West Gear,Outlet,Nevada,80,2800,35
2021-06-08,Men's Street Footwear,West,West Gear,Outlet,Nevada,60,3300,55
2021-06-09,Men's Athletic Footwear,West,West Gear,Outlet,Nevada,65,2600,40
2021-06-10,Women's Street Footwear,West,West Gear,Outlet,Nevada,65,2600,40
2021-06-11,Women's Athletic Footwear,West,West Gear,Outlet,Nevada,60,1800,30
2021-06-12,Men's Apparel,West,West Gear,Outlet,Nevada,65,1300,20
2021-06-13,Women's Apparel,West,West Gear,Outlet,Nevada,80,3600,45
2021-06-14,Men's Street Footwear,West,West Gear,Outlet,Nevada,60,4200,70
2021-06-15,Men's Athletic Footwear,West,West Gear,Outlet,Nevada,65,3575,55
2021-06-16,Women's Street Footwear,West,West Gear,Outlet,Nevada,65,3575,55
2021-06-17,Women's Athletic Footwear,West,West Gear,Outlet,Nevada,60,2550,43
2021-06-18,Men's Apparel,West,West Gear,Outlet,Nevada,65,1950,30
2021-06-19,Women's Apparel,West,West Gear,Outlet,Nevada,80,4800,60
2021-06-20,Men's Street Footwear,West,West Gear,Outlet,Nevada,60,4500,75
2021-06-21,Men's Athletic Footwear,West,West Gear,Outlet,Nevada,65,3900,60
2021-06-22,Women's Street Footwear,West,West Gear,In-store,Nevada,65,3575,55
2021-06-23,Women's Athletic Footwear,West,West Gear,In-store,Nevada,60,2700,45
2021-06-24,Men's Apparel,West,West Gear,In-store,Nevada,65,3250,50
2021-06-25,Women's Apparel,West,West Gear,In-store,Nevada,80,4000,50
2021-06-26,Men's Street Footwear,West,West Gear,In-store,Nevada,65,4550,70
2021-06-27,Men's Athletic Footwear,West,West Gear,In-store,Nevada,70,4550,65
2021-06-28,Women's Street Footwear,West,West Gear,In-store,Nevada,65,3413,53
2021-06-29,Women's Athletic Footwear,West,West Gear,In-store,Nevada,65,3088,48
2021-06-30,Men's Apparel,West,West Gear,In-store,Nevada,75,3563,48
2021-07-01,Women's Apparel,West,West Gear,In-store,Nevada,80,3200,40
2021-07-02,Men's Street Footwear,West,West Gear,In-store,Nevada,60,3600,60
2021-07-03,Men's Athletic Footwear,West,West Gear,In-store,Nevada,65,3900,60
2021-07-04,Women's Street Footwear,West,West Gear,In-store,Nevada,60,2700,45
2021-07-05,Women's Athletic Footwear,West,West Gear,In-store,Nevada,60,2400,40
2021-07-06,Men's Apparel,West,West Gear,In-store,Nevada,70,2800,40
2021-07-07,Women's Apparel,West,West Gear,In-store,Nevada,75,3375,45
2021-07-08,Men's Street Footwear,West,West Gear,In-store,Nevada,60,3300,55
2021-07-09,Men's Athletic Footwear,West,West Gear,In-store,Nevada,65,3575,55
2021-07-10,Women's Street Footwear,West,West Gear,In-store,Nevada,60,2250,38
2021-07-11,Women's Athletic Footwear,West,West Gear,In-store,Nevada,60,2100,35
2021-07-12,Men's Apparel,West,West Gear,In-store,Nevada,70,2275,33
2021-07-13,Women's Apparel,West,West Gear,In-store,Nevada,75,2813,38
2021-07-14,Men's Street Footwear,West,West Gear,In-store,Nevada,60,3450,58
2021-07-15,Men's Athletic Footwear,West,West Gear,In-store,Nevada,65,3738,58
2021-07-16,Women's Street Footwear,West,West Gear,In-store,Nevada,60,2550,43
2021-07-17,Women's Athletic Footwear,West,West Gear,In-store,Nevada,60,2400,40
2021-07-18,Men's Apparel,West,West Gear,In-store,Nevada,70,2450,35
2021-07-19,Women's Apparel,West,West Gear,In-store,Nevada,75,3563,48
2021-07-20,Men's Street Footwear,West,West Gear,In-store,Nevada,60,4050,68
2021-07-21,Men's Athletic Footwear,West,West Gear,In-store,Nevada,65,4388,68
2021-07-22,Women's Street Footwear,West,West Gear,In-store,Nevada,60,2850,48
2021-07-23,Women's Athletic Footwear,West,West Gear,In-store,Nevada,60,2850,48
2021-07-24,Men's Apparel,West,West Gear,In-store,Nevada,70,2800,40
2021-07-25,Women's Apparel,West,West Gear,In-store,Nevada,75,3750,50
2021-07-26,Men's Street Footwear,West,West Gear,In-store,Nevada,30,1275,43
2021-07-27,Men's Athletic Footwear,West,West Gear,In-store,Nevada,40,1700,43
2021-07-28,Women's Street Footwear,West,West Gear,In-store,Nevada,40,1700,43
2021-07-29,Women's Athletic Footwear,West,West Gear,In-store,Nevada,40,1100,28
2021-07-30,Men's Apparel,West,West Gear,In-store,Colorado,45,1013,23
2021-07-31,Women's Apparel,West,West Gear,In-store,Colorado,40,1900,48
2021-08-01,Men's Street Footwear,West,West Gear,In-store,Colorado,30,1575,53
